Model,Threshold,TP,FP,TN,FN,Accuracy,Precision,Recall,F1-score,False alarm rate,Warning workload,Warning workload percentage,False alarms,Missed hazardous cases,FN:FP cost ratio,Weighted cost,Cost per test record,Scenario
Random Forest,0.20000000000000001,28,119,606,23,0.8170103092783505,0.19047619047619047,0.5490196078431373,0.28282828282828282,0.16413793103448276,147,0.18943298969072164,119,23,1,142,0.18298969072164947,hypothetical; not empirically measured mine-specific costs
Random Forest,0.20999999999999999,27,112,613,24,0.82474226804123707,0.19424460431654678,0.52941176470588236,0.28421052631578947,0.15448275862068966,139,0.17912371134020619,112,24,1,136,0.17525773195876287,hypothetical; not empirically measured mine-specific costs
Random Forest,0.22,26,108,617,25,0.82860824742268047,0.19402985074626866,0.50980392156862742,0.2810810810810811,0.1489655172413793,134,0.17268041237113402,108,25,1,133,0.17139175257731959,hypothetical; not empirically measured mine-specific costs
Random Forest,0.23000000000000001,25,102,623,26,0.83505154639175261,0.19685039370078741,0.49019607843137253,0.2808988764044944,0.1406896551724138,127,0.16365979381443299,102,26,1,128,0.16494845360824742,hypothetical; not empirically measured mine-specific costs
Random Forest,0.23999999999999999,25,93,632,26,0.84664948453608246,0.21186440677966101,0.49019607843137253,0.29585798816568049,0.12827586206896552,118,0.15206185567010308,93,26,1,119,0.15335051546391754,hypothetical; not empirically measured mine-specific costs
Random Forest,0.25,24,86,639,27,0.85438144329896903,0.21818181818181817,0.47058823529411764,0.29813664596273293,0.11862068965517242,110,0.14175257731958762,86,27,1,113,0.14561855670103094,hypothetical; not empirically measured mine-specific costs
Random Forest,0.26000000000000001,23,79,646,28,0.86211340206185572,0.22549019607843138,0.45098039215686275,0.30065359477124182,0.10896551724137932,102,0.13144329896907217,79,28,1,107,0.13788659793814434,hypothetical; not empirically measured mine-specific costs
Random Forest,0.27000000000000002,21,74,651,30,0.865979381443299,0.22105263157894736,0.41176470588235292,0.28767123287671231,0.10206896551724139,95,0.12242268041237113,74,30,1,104,0.13402061855670103,hypothetical; not empirically measured mine-specific costs
Random Forest,0.28000000000000003,20,71,654,31,0.86855670103092786,0.21978021978021978,0.39215686274509803,0.28169014084507044,0.097931034482758625,91,0.1172680412371134,71,31,1,102,0.13144329896907217,hypothetical; not empirically measured mine-specific costs
Random Forest,0.28999999999999998,19,66,659,32,0.87371134020618557,0.22352941176470589,0.37254901960784315,0.27941176470588236,0.091034482758620694,85,0.1095360824742268,66,32,1,98,0.12628865979381443,hypothetical; not empirically measured mine-specific costs
Random Forest,0.29999999999999999,18,62,663,33,0.87757731958762886,0.22500000000000001,0.35294117647058826,0.27480916030534353,0.085517241379310341,80,0.10309278350515463,62,33,1,95,0.12242268041237113,hypothetical; not empirically measured mine-specific costs
Random Forest,0.31,17,57,668,34,0.88273195876288657,0.22972972972972974,0.33333333333333331,0.27200000000000002,0.07862068965517241,74,0.095360824742268036,57,34,1,91,0.1172680412371134,hypothetical; not empirically measured mine-specific costs
Random Forest,0.32000000000000001,16,56,669,35,0.88273195876288657,0.22222222222222221,0.31372549019607843,0.26016260162601629,0.077241379310344832,72,0.092783505154639179,56,35,1,91,0.1172680412371134,hypothetical; not empirically measured mine-specific costs
Random Forest,0.33000000000000002,16,53,672,35,0.88659793814432986,0.2318840579710145,0.31372549019607843,0.26666666666666666,0.073103448275862071,69,0.08891752577319588,53,35,1,88,0.1134020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.34000000000000002,16,52,673,35,0.88788659793814428,0.23529411764705882,0.31372549019607843,0.26890756302521007,0.071724137931034479,68,0.087628865979381437,52,35,1,87,0.11211340206185567,hypothetical; not empirically measured mine-specific costs
Random Forest,0.34999999999999998,14,47,678,37,0.89175257731958768,0.22950819672131148,0.27450980392156865,0.25,0.064827586206896548,61,0.078608247422680411,47,37,1,84,0.10824742268041238,hypothetical; not empirically measured mine-specific costs
Random Forest,0.35999999999999999,13,40,685,38,0.89948453608247425,0.24528301886792453,0.25490196078431371,0.25,0.055172413793103448,53,0.068298969072164942,40,38,1,78,0.10051546391752578,hypothetical; not empirically measured mine-specific costs
Random Forest,0.37,13,37,688,38,0.90335051546391754,0.26000000000000001,0.25490196078431371,0.25742574257425743,0.051034482758620693,50,0.064432989690721643,37,38,1,75,0.096649484536082478,hypothetical; not empirically measured mine-specific costs
Random Forest,0.38,13,34,691,38,0.90721649484536082,0.27659574468085107,0.25490196078431371,0.26530612244897961,0.046896551724137932,47,0.06056701030927835,34,38,1,72,0.092783505154639179,hypothetical; not empirically measured mine-specific costs
Random Forest,0.39000000000000001,12,29,696,39,0.91237113402061853,0.29268292682926828,0.23529411764705882,0.2608695652173913,0.040000000000000001,41,0.052835051546391752,29,39,1,68,0.087628865979381437,hypothetical; not empirically measured mine-specific costs
Random Forest,0.40000000000000002,11,29,696,40,0.91108247422680411,0.27500000000000002,0.21568627450980393,0.24175824175824176,0.040000000000000001,40,0.051546391752577317,29,40,1,69,0.08891752577319588,hypothetical; not empirically measured mine-specific costs
Random Forest,0.40999999999999998,11,29,696,40,0.91108247422680411,0.27500000000000002,0.21568627450980393,0.24175824175824176,0.040000000000000001,40,0.051546391752577317,29,40,1,69,0.08891752577319588,hypothetical; not empirically measured mine-specific costs
Random Forest,0.41999999999999998,11,28,697,40,0.91237113402061853,0.28205128205128205,0.21568627450980393,0.24444444444444444,0.038620689655172416,39,0.050257731958762888,28,40,1,68,0.087628865979381437,hypothetical; not empirically measured mine-specific costs
Random Forest,0.42999999999999999,11,28,697,40,0.91237113402061853,0.28205128205128205,0.21568627450980393,0.24444444444444444,0.038620689655172416,39,0.050257731958762888,28,40,1,68,0.087628865979381437,hypothetical; not empirically measured mine-specific costs
Random Forest,0.44,11,25,700,40,0.91623711340206182,0.30555555555555558,0.21568627450980393,0.25287356321839083,0.034482758620689655,36,0.046391752577319589,25,40,1,65,0.083762886597938138,hypothetical; not empirically measured mine-specific costs
Random Forest,0.45000000000000001,10,25,700,41,0.91494845360824739,0.2857142857142857,0.19607843137254902,0.23255813953488372,0.034482758620689655,35,0.045103092783505154,25,41,1,66,0.08505154639175258,hypothetical; not empirically measured mine-specific costs
Random Forest,0.46000000000000002,9,25,700,42,0.91365979381443296,0.26470588235294118,0.17647058823529413,0.21176470588235294,0.034482758620689655,34,0.043814432989690719,25,42,1,67,0.086340206185567009,hypothetical; not empirically measured mine-specific costs
Random Forest,0.46999999999999997,8,24,701,43,0.91365979381443296,0.25,0.15686274509803921,0.19277108433734941,0.03310344827586207,32,0.041237113402061855,24,43,1,67,0.086340206185567009,hypothetical; not empirically measured mine-specific costs
Random Forest,0.47999999999999998,8,21,704,43,0.91752577319587625,0.27586206896551724,0.15686274509803921,0.20000000000000001,0.028965517241379312,29,0.037371134020618556,21,43,1,64,0.08247422680412371,hypothetical; not empirically measured mine-specific costs
Random Forest,0.48999999999999999,8,20,705,43,0.91881443298969068,0.2857142857142857,0.15686274509803921,0.20253164556962025,0.027586206896551724,28,0.03608247422680412,20,43,1,63,0.081185567010309281,hypothetical; not empirically measured mine-specific costs
Random Forest,0.5,8,18,707,43,0.92139175257731953,0.30769230769230771,0.15686274509803921,0.20779220779220781,0.024827586206896551,26,0.033505154639175257,18,43,1,61,0.078608247422680411,hypothetical; not empirically measured mine-specific costs
Random Forest,0.51000000000000001,8,18,707,43,0.92139175257731953,0.30769230769230771,0.15686274509803921,0.20779220779220781,0.024827586206896551,26,0.033505154639175257,18,43,1,61,0.078608247422680411,hypothetical; not empirically measured mine-specific costs
Random Forest,0.52000000000000002,8,17,708,43,0.92268041237113407,0.32000000000000001,0.15686274509803921,0.21052631578947367,0.023448275862068966,25,0.032216494845360821,17,43,1,60,0.077319587628865982,hypothetical; not empirically measured mine-specific costs
Random Forest,0.53000000000000003,8,15,710,43,0.92525773195876293,0.34782608695652173,0.15686274509803921,0.21621621621621623,0.020689655172413793,23,0.029639175257731958,15,43,1,58,0.074742268041237112,hypothetical; not empirically measured mine-specific costs
Random Forest,0.54000000000000004,8,15,710,43,0.92525773195876293,0.34782608695652173,0.15686274509803921,0.21621621621621623,0.020689655172413793,23,0.029639175257731958,15,43,1,58,0.074742268041237112,hypothetical; not empirically measured mine-specific costs
Random Forest,0.55000000000000004,8,14,711,43,0.92654639175257736,0.36363636363636365,0.15686274509803921,0.21917808219178081,0.019310344827586208,22,0.028350515463917526,14,43,1,57,0.073453608247422683,hypothetical; not empirically measured mine-specific costs
Random Forest,0.56000000000000005,7,14,711,44,0.92525773195876293,0.33333333333333331,0.13725490196078433,0.19444444444444445,0.019310344827586208,21,0.027061855670103094,14,44,1,58,0.074742268041237112,hypothetical; not empirically measured mine-specific costs
Random Forest,0.56999999999999995,7,13,712,44,0.92654639175257736,0.34999999999999998,0.13725490196078433,0.19718309859154928,0.01793103448275862,20,0.025773195876288658,13,44,1,57,0.073453608247422683,hypothetical; not empirically measured mine-specific costs
Random Forest,0.57999999999999996,7,12,713,44,0.92783505154639179,0.36842105263157893,0.13725490196078433,0.20000000000000001,0.016551724137931035,19,0.024484536082474227,12,44,1,56,0.072164948453608241,hypothetical; not empirically measured mine-specific costs
Random Forest,0.58999999999999997,7,11,714,44,0.92912371134020622,0.3888888888888889,0.13725490196078433,0.20289855072463769,0.015172413793103448,18,0.023195876288659795,11,44,1,55,0.070876288659793812,hypothetical; not empirically measured mine-specific costs
Random Forest,0.59999999999999998,6,10,715,45,0.92912371134020622,0.375,0.11764705882352941,0.17910447761194029,0.013793103448275862,16,0.020618556701030927,10,45,1,55,0.070876288659793812,hypothetical; not empirically measured mine-specific costs
Random Forest,0.60999999999999999,6,10,715,45,0.92912371134020622,0.375,0.11764705882352941,0.17910447761194029,0.013793103448275862,16,0.020618556701030927,10,45,1,55,0.070876288659793812,hypothetical; not empirically measured mine-specific costs
Random Forest,0.62,6,9,716,45,0.93041237113402064,0.40000000000000002,0.11764705882352941,0.18181818181818182,0.012413793103448275,15,0.019329896907216496,9,45,1,54,0.069587628865979384,hypothetical; not empirically measured mine-specific costs
Random Forest,0.63,6,8,717,45,0.93170103092783507,0.42857142857142855,0.11764705882352941,0.18461538461538463,0.011034482758620689,14,0.01804123711340206,8,45,1,53,0.068298969072164942,hypothetical; not empirically measured mine-specific costs
Random Forest,0.64000000000000001,5,8,717,46,0.93041237113402064,0.38461538461538464,0.098039215686274508,0.15625,0.011034482758620689,13,0.016752577319587628,8,46,1,54,0.069587628865979384,hypothetical; not empirically measured mine-specific costs
Random Forest,0.65000000000000002,5,7,718,46,0.93170103092783507,0.41666666666666669,0.098039215686274508,0.15873015873015872,0.009655172413793104,12,0.015463917525773196,7,46,1,53,0.068298969072164942,hypothetical; not empirically measured mine-specific costs
Random Forest,0.66000000000000003,5,6,719,46,0.9329896907216495,0.45454545454545453,0.098039215686274508,0.16129032258064516,0.0082758620689655175,11,0.014175257731958763,6,46,1,52,0.067010309278350513,hypothetical; not empirically measured mine-specific costs
Random Forest,0.67000000000000004,5,5,720,46,0.93427835051546393,0.5,0.098039215686274508,0.16393442622950818,0.0068965517241379309,10,0.012886597938144329,5,46,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
Random Forest,0.68000000000000005,5,5,720,46,0.93427835051546393,0.5,0.098039215686274508,0.16393442622950818,0.0068965517241379309,10,0.012886597938144329,5,46,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
Random Forest,0.68999999999999995,5,5,720,46,0.93427835051546393,0.5,0.098039215686274508,0.16393442622950818,0.0068965517241379309,10,0.012886597938144329,5,46,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
Random Forest,0.69999999999999996,4,4,721,47,0.93427835051546393,0.5,0.078431372549019607,0.13559322033898305,0.0055172413793103444,8,0.010309278350515464,4,47,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
Random Forest,0.70999999999999996,4,2,723,47,0.93685567010309279,0.66666666666666663,0.078431372549019607,0.14035087719298245,0.0027586206896551722,6,0.0077319587628865982,2,47,1,49,0.063144329896907214,hypothetical; not empirically measured mine-specific costs
Random Forest,0.71999999999999997,4,2,723,47,0.93685567010309279,0.66666666666666663,0.078431372549019607,0.14035087719298245,0.0027586206896551722,6,0.0077319587628865982,2,47,1,49,0.063144329896907214,hypothetical; not empirically measured mine-specific costs
Random Forest,0.72999999999999998,4,1,724,47,0.93814432989690721,0.80000000000000004,0.078431372549019607,0.14285714285714285,0.0013793103448275861,5,0.0064432989690721646,1,47,1,48,0.061855670103092786,hypothetical; not empirically measured mine-specific costs
Random Forest,0.73999999999999999,4,1,724,47,0.93814432989690721,0.80000000000000004,0.078431372549019607,0.14285714285714285,0.0013793103448275861,5,0.0064432989690721646,1,47,1,48,0.061855670103092786,hypothetical; not empirically measured mine-specific costs
Random Forest,0.75,4,1,724,47,0.93814432989690721,0.80000000000000004,0.078431372549019607,0.14285714285714285,0.0013793103448275861,5,0.0064432989690721646,1,47,1,48,0.061855670103092786,hypothetical; not empirically measured mine-specific costs
Random Forest,0.76000000000000001,3,1,724,48,0.93685567010309279,0.75,0.058823529411764705,0.10909090909090909,0.0013793103448275861,4,0.0051546391752577319,1,48,1,49,0.063144329896907214,hypothetical; not empirically measured mine-specific costs
