Resample,Model,ROC-AUC,PR-AUC,Recall,Precision,Brier Score,Positive count,Negative count,Precision zero division applied,Undefined metric reason
56,Gradient Boosting,0.78453008789722789,0.29388089307107274,0.43137254901960786,0.20000000000000001,0.10989601953943944,51,725,False,none
56,SVM,0.71231913455037188,0.16954861907200236,0,0,0.058584772039568397,51,725,True,No positive predictions; precision defined as zero
57,Logistic Regression,0.77100743745774158,0.23659559048482875,0.62745098039215685,0.17297297297297298,0.18171171525161384,51,725,False,none
57,Random Forest,0.77240027045300885,0.27092229457920991,0.13725490196078433,0.30434782608695654,0.062366752577319579,51,725,False,none
57,Gradient Boosting,0.71121027721433405,0.20151352138773418,0.33333333333333331,0.15178571428571427,0.11451152329031462,51,725,False,none
57,SVM,0.67277890466531443,0.18091322111000085,0,0,0.058936527535490085,51,725,True,No positive predictions; precision defined as zero
58,Logistic Regression,0.77530764029749832,0.2182826822617242,0.62745098039215685,0.18497109826589594,0.17517511839256916,51,725,False,none
58,Random Forest,0.75698444895199457,0.21731335160332277,0.13725490196078433,0.25925925925925924,0.067151417525773194,51,725,False,none
58,Gradient Boosting,0.73963488843813385,0.20178834554395936,0.37254901960784315,0.20000000000000001,0.11048964453810657,51,725,False,none
58,SVM,0.67802569303583504,0.13089393788575127,0,0,0.060136325387856925,51,725,True,No positive predictions; precision defined as zero
59,Logistic Regression,0.78828938471940502,0.22044176835033463,0.62745098039215685,0.20125786163522014,0.16775801143195801,51,725,False,none
59,Random Forest,0.72916835699797167,0.30148319726192863,0.21568627450980393,0.39285714285714285,0.064222036082474218,51,725,False,none
59,Gradient Boosting,0.75807978363759299,0.24787052650696154,0.43137254901960786,0.19642857142857142,0.11154199557677588,51,725,False,none
59,SVM,0.67794455713319812,0.2087107654800647,0,0,0.058220071472267751,51,725,True,No positive predictions; precision defined as zero
60,Logistic Regression,0.71802569303583508,0.17879867731509161,0.52941176470588236,0.16981132075471697,0.17420789836577705,51,725,False,none
60,Random Forest,0.68493576741041251,0.22720829019745559,0.17647058823529413,0.32142857142857145,0.067870876288659787,51,725,False,none
60,Gradient Boosting,0.71507775524002704,0.28144991262017188,0.41176470588235292,0.18260869565217391,0.11892791649612981,51,725,False,none
60,SVM,0.64343475321162946,0.15642385767569381,0,0,0.059151818827694214,51,725,True,No positive predictions; precision defined as zero
61,Logistic Regression,0.75410412440838404,0.19230152250592875,0.56862745098039214,0.18471337579617833,0.17155222781042034,51,725,False,none
61,Random Forest,0.74113590263691687,0.2532009070557556,0.19607843137254902,0.3125,0.065104639175257717,51,725,False,none
61,Gradient Boosting,0.75764705882352945,0.21779014142419392,0.33333333333333331,0.16190476190476191,0.11804573962148709,51,725,False,none
61,SVM,0.69701149425287356,0.21634342627717817,0,0,0.058289707348798993,51,725,True,No positive predictions; precision defined as zero
62,Logistic Regression,0.83256254225828263,0.26012806647303083,0.76470588235294112,0.22674418604651161,0.17182541981521807,51,725,False,none
62,Random Forest,0.81602434077079111,0.27034909088181497,0.13725490196078433,0.2413793103448276,0.062615077319587625,51,725,False,none
62,Gradient Boosting,0.8583096686950642,0.40897929683212048,0.58823529411764708,0.26315789473684209,0.10388776784401393,51,725,False,none
62,SVM,0.77368492224475993,0.26016261097510412,0,0,0.056191643260076765,51,725,True,No positive predictions; precision defined as zero
63,Logistic Regression,0.78150101419878293,0.25579392375723614,0.62745098039215685,0.19631901840490798,0.16757635315755831,51,725,False,none
63,Random Forest,0.77052062204192018,0.3089809652827562,0.15686274509803921,0.32000000000000001,0.060650515463917518,51,725,False,none
63,Gradient Boosting,0.78147396889790399,0.34077527131979107,0.49019607843137253,0.25773195876288657,0.10005698923274203,51,725,False,none
63,SVM,0.71845841784989861,0.24820050741864222,0,0,0.057246428048278238,51,725,True,No positive predictions; precision defined as zero
64,Logistic Regression,0.78050033806626096,0.19592098647466316,0.52941176470588236,0.16265060240963855,0.17544956885207985,51,725,False,none
64,Random Forest,0.74823529411764711,0.16853649093690765,0.058823529411764705,0.14999999999999999,0.067881958762886593,51,725,False,none
64,Gradient Boosting,0.71234617985125093,0.19531420097403035,0.25490196078431371,0.13978494623655913,0.10950943443906469,51,725,False,none
64,SVM,0.63072346179851246,0.097852168911148216,0,0,0.061685626213849869,51,725,True,No positive predictions; precision defined as zero
65,Logistic Regression,0.73720081135902638,0.16011414034285162,0.5490196078431373,0.16374269005847952,0.17994838211462172,51,725,False,none
65,Random Forest,0.74010818120351585,0.20441961743314913,0.098039215686274508,0.25,0.066272938144329885,51,725,False,none
65,Gradient Boosting,0.715659229208925,0.19391875824247171,0.35294117647058826,0.18367346938775511,0.11001740781675098,51,725,False,none
65,SVM,0.63637592968221779,0.15664469558561622,0,0,0.059549930593317799,51,725,True,No positive predictions; precision defined as zero
66,Logistic Regression,0.788343475321163,0.22852348201284764,0.66666666666666663,0.20858895705521471,0.1705312780562197,51,725,False,none
66,Random Forest,0.75728194726166331,0.19943053534857591,0.058823529411764705,0.16666666666666666,0.065107731958762891,51,725,False,none
66,Gradient Boosting,0.78482758620689652,0.24394871323487943,0.35294117647058826,0.17307692307692307,0.10812808932100071,51,725,False,none
66,SVM,0.68465179175118318,0.15998844541356655,0,0,0.059230994362747376,51,725,True,No positive predictions; precision defined as zero
67,Logistic Regression,0.77947261663286005,0.22463997805746078,0.6470588235294118,0.19879518072289157,0.17527557915189027,51,725,False,none
67,Random Forest,0.74808654496281268,0.26589119365347341,0.15686274509803921,0.27586206896551724,0.065738917525773197,51,725,False,none
67,Gradient Boosting,0.77483434753211633,0.32990331169381509,0.49019607843137253,0.20661157024793389,0.1095554523562239,51,725,False,none
67,SVM,0.73292765382014868,0.19035854836484981,0,0,0.057832763901876069,51,725,True,No positive predictions; precision defined as zero
68,Logistic Regression,0.76684246112238008,0.21327256071355599,0.62745098039215685,0.19875776397515527,0.1640977291301331,51,725,False,none
68,Random Forest,0.71921568627450982,0.32163452614259508,0.23529411764705882,0.46153846153846156,0.061011597938144327,51,725,False,none
68,Gradient Boosting,0.75893171061528064,0.3290753293333159,0.49019607843137253,0.23809523809523808,0.10470715628175005,51,725,False,none
68,SVM,0.69963488843813393,0.23734688773479806,0,0,0.05729630438104058,51,725,True,No positive predictions; precision defined as zero
69,Logistic Regression,0.76673427991886411,0.19830523208178491,0.62745098039215685,0.18181818181818182,0.17669091687028937,51,725,False,none
69,Random Forest,0.75507775524002696,0.26175094907238849,0.17647058823529413,0.33333333333333331,0.064294716494845361,51,725,False,none
69,Gradient Boosting,0.74716700473292763,0.26676262707378445,0.43137254901960786,0.20754716981132076,0.10940767511391361,51,725,False,none
69,SVM,0.67694388100067604,0.197753713313675,0,0,0.058500119407227075,51,725,True,No positive predictions; precision defined as zero
70,Logistic Regression,0.83691683569979713,0.26199915956384356,0.66666666666666663,0.24817518248175183,0.15350788610366711,51,725,False,none
70,Random Forest,0.7983502366463826,0.25273232780696764,0.13725490196078433,0.36842105263157893,0.059176417525773198,51,725,False,none
70,Gradient Boosting,0.75354969574036512,0.27026640250398171,0.45098039215686275,0.24210526315789474,0.1005880453363542,51,725,False,none
70,SVM,0.74436781609195402,0.20737138781148265,0,0,0.057794358742868764,51,725,True,No positive predictions; precision defined as zero
71,Logistic Regression,0.75534820824881677,0.18661134500119464,0.60784313725490191,0.17714285714285713,0.178328644022542,51,725,False,none
71,Random Forest,0.67029073698444896,0.18256992850755033,0.13725490196078433,0.2413793103448276,0.070587371134020624,51,725,False,none
71,Gradient Boosting,0.70101419878296145,0.14446317325035815,0.27450980392156865,0.14141414141414141,0.12160455092091822,51,725,False,none
71,SVM,0.59732251521298174,0.11520316349519022,0,0,0.060627280010946284,51,725,True,No positive predictions; precision defined as zero
72,Logistic Regression,0.840973630831643,0.30959541183231248,0.72549019607843135,0.21022727272727273,0.16165763058264032,51,725,False,none
72,Random Forest,0.79231913455037195,0.25746961664536977,0.17647058823529413,0.31034482758620691,0.061072680412371128,51,725,False,none
72,Gradient Boosting,0.81720081135902634,0.38025311886987267,0.52941176470588236,0.24770642201834864,0.10388035001565114,51,725,False,none
72,SVM,0.76657200811359028,0.21973465597564301,0,0,0.057190297116703918,51,725,True,No positive predictions; precision defined as zero
73,Logistic Regression,0.8181203515889115,0.23902489397738008,0.74509803921568629,0.20765027322404372,0.17457110626277303,51,725,False,none
73,Random Forest,0.77518593644354294,0.24220679680369056,0.17647058823529413,0.35999999999999999,0.062839819587628867,51,725,False,none
73,Gradient Boosting,0.77890466531440161,0.24443970409815269,0.39215686274509803,0.18181818181818182,0.10927472628810767,51,725,False,none
73,SVM,0.69693035835023665,0.1833395161560106,0,0,0.059123749939211261,51,725,True,No positive predictions; precision defined as zero
74,Logistic Regression,0.78158215010141996,0.23745489291340344,0.60784313725490191,0.16939890710382513,0.17945359651359774,51,725,False,none
74,Random Forest,0.78378634212305598,0.26838177097739652,0.11764705882352941,0.18181818181818182,0.065951932989690723,51,725,False,none
74,Gradient Boosting,0.75264367816091948,0.26175404787392631,0.41176470588235292,0.17355371900826447,0.11846058217201334,51,725,False,none
74,SVM,0.65135902636916843,0.15317717100696854,0,0,0.06090360034610267,51,725,True,No positive predictions; precision defined as zero
75,Logistic Regression,0.83651115618661254,0.29485000315589643,0.76470588235294112,0.21666666666666667,0.16933522750722377,51,725,False,none
75,Random Forest,0.80701825557809337,0.32254489109030671,0.25490196078431371,0.38235294117647056,0.061583762886597941,51,725,False,none
75,Gradient Boosting,0.79737660581473957,0.40975187985515732,0.58823529411764708,0.26785714285714285,0.11031923509418051,51,725,False,none
75,SVM,0.7405544286680189,0.24349623107343846,0,0,0.056892999703028038,51,725,True,No positive predictions; precision defined as zero
76,Logistic Regression,0.76711291413116967,0.2107628266489362,0.60784313725490191,0.17714285714285713,0.17726337289189331,51,725,False,none
76,Random Forest,0.75556457065584859,0.20340854465711017,0.13725490196078433,0.25,0.069657345360824727,51,725,False,none
76,Gradient Boosting,0.74631507775523998,0.24587081106120476,0.39215686274509803,0.16806722689075632,0.11866496528216017,51,725,False,none
76,SVM,0.67488843813387422,0.13819470084133276,0,0,0.059817638310528026,51,725,True,No positive predictions; precision defined as zero
77,Logistic Regression,0.76697768762677487,0.18214692088568904,0.6470588235294118,0.18435754189944134,0.1850916885455636,51,725,False,none
77,Random Forest,0.75643002028397577,0.22393476239336696,0.13725490196078433,0.25,0.067676417525773191,51,725,False,none
77,Gradient Boosting,0.72423258958755921,0.24958231095508498,0.37254901960784315,0.17272727272727273,0.1150755344466296,51,725,False,none
77,SVM,0.70328600405679509,0.15714367753416286,0,0,0.059289495361737922,51,725,True,No positive predictions; precision defined as zero
78,Logistic Regression,0.82726166328600403,0.29852445301718139,0.70588235294117652,0.23999999999999999,0.15991158822181284,51,725,False,none
78,Random Forest,0.78799188640973639,0.29418395116011342,0.17647058823529413,0.45000000000000001,0.05879085051546392,51,725,False,none
78,Gradient Boosting,0.80465179175118318,0.31093467691485316,0.41176470588235292,0.25301204819277107,0.09930043651523561,51,725,False,none
78,SVM,0.69611899932386745,0.19921759801420541,0,0,0.058156216458360867,51,725,True,No positive predictions; precision defined as zero
79,Logistic Regression,0.76497633536173082,0.20615432859240157,0.58823529411764708,0.17857142857142858,0.17529321401780648,51,725,False,none
79,Random Forest,0.78795131845841782,0.24287531398935602,0.15686274509803921,0.25,0.065972164948453607,51,725,False,none
79,Gradient Boosting,0.74431372549019603,0.25249001611051897,0.45098039215686275,0.20000000000000001,0.11489858457437759,51,725,False,none
79,SVM,0.68805949966193369,0.16690712759094925,0,0,0.058594088241270575,51,725,True,No positive predictions; precision defined as zero
80,Logistic Regression,0.79986477349560514,0.2446916257898171,0.66666666666666663,0.23129251700680273,0.16515663683442755,51,725,False,none
80,Random Forest,0.78966869506423265,0.31232337634112273,0.15686274509803921,0.34782608695652173,0.058856572164948454,51,725,False,none
80,Gradient Boosting,0.74561189993238675,0.29960542618570141,0.47058823529411764,0.27586206896551724,0.099682602050063268,51,725,False,none
80,SVM,0.69960784313725499,0.24141173957512524,0,0,0.057710545228383391,51,725,True,No positive predictions; precision defined as zero
81,Logistic Regression,0.80246112237998646,0.27390692023593433,0.68627450980392157,0.22292993630573249,0.16622663480998473,51,725,False,none
81,Random Forest,0.75964841108857339,0.23101335910390913,0.11764705882352941,0.2608695652173913,0.064799742268041235,51,725,False,none
81,Gradient Boosting,0.73552400270453011,0.27201410405783122,0.39215686274509803,0.21052631578947367,0.10375792925954168,51,725,False,none
81,SVM,0.70580121703853949,0.15582681719498165,0,0,0.059132687337644048,51,725,True,No positive predictions; precision defined as zero
82,Logistic Regression,0.77379310344827579,0.20053244106038054,0.68627450980392157,0.1891891891891892,0.18434133773489603,51,725,False,none
82,Random Forest,0.76723461798512504,0.27490718350827636,0.21568627450980393,0.31428571428571428,0.064861469072164946,51,725,False,none
